name,size,obs,boxes
005989.jpg,"[800, 600, 3]","[13, 1]","[[224, 208, 653, 437], [341, 154, 568, 416]]"
005990.jpg,"[800, 600, 3]","[13, 1, 1]","[[155, 2, 635, 595], [597, 294, 800, 600], [579, 286, 726, 442]]"
005991.jpg,"[600, 800, 3]","[18, 1]","[[13, 90, 171, 368], [198, 331, 347, 670]]"
005992.jpg,"[800, 600, 3]","[19, 1, 5]","[[2, 77, 781, 594], [69, 123, 718, 469], [96, 235, 458, 392]]"
005993.jpg,"[800, 600, 3]",[1],"[[166, 69, 659, 600]]"
005994.jpg,"[901, 600, 3]","[16, 16, 16, 16, 1, 17]","[[2, 456, 61, 503], [4, 485, 97, 600], [97, 450, 182, 492], [151, 468, 259, 528], [243, 168, 623, 600], [4, 470, 267, 600]]"
005995.jpg,"[896, 600, 3]","[14, 14]","[[145, 152, 516, 428], [14, 321, 50, 401]]"
005996.jpg,"[800, 600, 3]",[13],"[[2, 2, 800, 464]]"
005997.jpg,"[800, 600, 3]","[20, 5]","[[189, 275, 314, 402], [266, 208, 434, 504]]"
005998.jpg,"[867, 600, 3]",[12],"[[35, 50, 836, 567]]"
005999.jpg,"[885, 600, 3]",[14],"[[71, 96, 784, 501]]"
006000.jpg,"[600, 613, 3]","[16, 20]","[[222, 318, 422, 613], [240, 220, 434, 346]]"
006001.jpg,"[800, 600, 3]",[14],"[[3, 5, 800, 504]]"
006002.jpg,"[800, 600, 3]","[6, 6, 1]","[[517, 160, 672, 214], [755, 160, 800, 291], [670, 114, 768, 566]]"
006003.jpg,"[600, 800, 3]","[15, 15]","[[328, 123, 533, 582], [82, 99, 270, 570]]"
006004.jpg,"[600, 901, 3]","[16, 1, 1, 1]","[[169, 295, 542, 764], [103, 263, 332, 843], [234, 305, 479, 901], [2, 312, 182, 901]]"
006005.jpg,"[600, 800, 3]","[1, 1, 16]","[[88, 130, 290, 314], [285, 112, 470, 307], [291, 528, 411, 728]]"
006006.jpg,"[796, 600, 3]",[12],"[[103, 88, 656, 532]]"
006007.jpg,"[901, 600, 3]",[5],"[[315, 137, 586, 447]]"
006008.jpg,"[800, 600, 3]",[13],"[[35, 2, 800, 600]]"
006009.jpg,"[901, 600, 3]",[12],"[[241, 213, 537, 423]]"
006010.jpg,"[800, 600, 3]","[16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 17, 20]","[[6, 357, 138, 565], [115, 272, 227, 451], [328, 306, 462, 467], [506, 290, 568, 413], [520, 283, 565, 326], [539, 274, 568, 307], [608, 250, 685, 293], [682, 314, 749, 414], [555, 277, 664, 458], [171, 317, 309, 491], [187, 291, 387, 429], [640, 96, 720, 162]]"
006011.jpg,"[800, 600, 3]","[12, 12, 1, 1]","[[304, 286, 539, 442], [336, 152, 554, 262], [382, 122, 426, 187], [390, 227, 454, 290]]"
006012.jpg,"[800, 600, 3]","[2, 2]","[[459, 298, 507, 336], [499, 270, 539, 325]]"
006013.jpg,"[794, 600, 3]","[14, 11]","[[259, 394, 784, 433], [473, 467, 787, 590]]"
006014.jpg,"[600, 800, 3]","[10, 1, 1]","[[283, 32, 520, 726], [302, 606, 363, 686], [366, 592, 414, 674]]"
006015.jpg,"[800, 600, 3]","[9, 1]","[[362, 403, 435, 510], [426, 418, 478, 506]]"
006016.jpg,"[901, 600, 3]","[12, 12, 1, 1]","[[7, 72, 868, 542], [737, 326, 868, 519], [162, 2, 258, 101], [256, 52, 359, 169]]"
006017.jpg,"[800, 600, 3]","[12, 12, 12, 12]","[[46, 109, 739, 554], [2, 56, 184, 368], [646, 114, 714, 154], [216, 91, 304, 130]]"
006018.jpg,"[904, 600, 3]","[11, 12, 12, 12, 12, 12, 12, 12, 12, 12]","[[441, 298, 757, 528], [757, 392, 826, 483], [754, 408, 772, 470], [822, 414, 904, 486], [866, 414, 898, 432], [830, 399, 904, 432], [2, 378, 302, 560], [349, 423, 417, 513], [389, 416, 441, 492], [425, 457, 439, 522]]"
006019.jpg,"[800, 600, 3]",[12],"[[2, 109, 794, 600]]"
006020.jpg,"[800, 600, 3]","[19, 16]","[[34, 131, 800, 488], [2, 278, 51, 477]]"
006021.jpg,"[800, 600, 3]",[4],"[[172, 115, 622, 422]]"
006022.jpg,"[600, 773, 3]","[18, 18]","[[271, 5, 600, 773], [2, 2, 343, 543]]"
006023.jpg,"[800, 600, 3]",[14],"[[34, 74, 792, 448]]"
006024.jpg,"[901, 600, 3]","[8, 12]","[[94, 162, 796, 422], [14, 530, 213, 600]]"
006025.jpg,"[901, 600, 3]",[8],"[[38, 214, 809, 418]]"
006026.jpg,"[800, 600, 3]","[3, 5]","[[342, 149, 766, 331], [3, 182, 469, 600]]"
006027.jpg,"[872, 600, 3]",[16],"[[262, 354, 345, 600]]"
006028.jpg,"[802, 600, 3]","[9, 1, 1]","[[30, 128, 149, 231], [452, 130, 531, 464], [284, 321, 345, 399]]"
006029.jpg,"[800, 600, 3]","[20, 1, 1, 1, 18, 18, 18, 16, 19, 1, 5]","[[3, 83, 82, 194], [224, 53, 280, 158], [42, 62, 278, 227], [211, 53, 347, 218], [360, 74, 403, 131], [403, 61, 453, 115], [573, 22, 707, 109], [418, 62, 603, 198], [2, 174, 800, 600], [240, 211, 784, 491], [83, 347, 594, 494]]"
006030.jpg,"[800, 600, 3]","[16, 16, 16, 16, 17]","[[117, 386, 298, 600], [267, 352, 403, 600], [328, 318, 421, 600], [51, 323, 163, 446], [2, 384, 466, 600]]"
006031.jpg,"[800, 600, 3]",[19],"[[32, 174, 760, 504]]"
006032.jpg,"[893, 600, 3]","[9, 9, 9, 1, 1, 1, 1, 9]","[[216, 443, 377, 570], [514, 439, 707, 570], [646, 445, 814, 562], [252, 362, 314, 566], [343, 373, 420, 543], [562, 373, 677, 562], [684, 370, 752, 561], [339, 418, 462, 545]]"
006033.jpg,"[600, 800, 3]","[1, 1]","[[6, 19, 363, 800], [285, 70, 595, 790]]"
006034.jpg,"[1338, 600, 3]",[12],"[[26, 155, 1239, 591]]"
006035.jpg,"[1068, 600, 3]","[12, 12, 12, 12, 12, 12]","[[577, 521, 735, 587], [745, 532, 907, 583], [935, 532, 1068, 585], [322, 536, 480, 585], [184, 527, 320, 581], [41, 532, 171, 579]]"
006036.jpg,"[904, 600, 3]","[1, 1, 1]","[[723, 309, 819, 457], [193, 5, 499, 598], [604, 383, 904, 600]]"
006037.jpg,"[1449, 600, 3]",[5],"[[293, 61, 904, 528]]"
006038.jpg,"[904, 600, 3]","[12, 12, 12, 13, 1, 1]","[[318, 398, 463, 464], [643, 399, 701, 445], [799, 408, 860, 434], [674, 421, 808, 569], [685, 352, 775, 524], [717, 367, 801, 528]]"
006039.jpg,"[1339, 600, 3]",[5],"[[522, 134, 988, 485]]"
006040.jpg,"[800, 600, 3]","[1, 1, 1, 20, 1]","[[14, 147, 450, 600], [605, 101, 686, 222], [685, 99, 766, 224], [566, 61, 800, 270], [381, 256, 800, 600]]"
006041.jpg,"[800, 600, 3]","[20, 1, 1, 19]","[[2, 14, 75, 182], [122, 86, 331, 600], [355, 35, 800, 507], [286, 154, 800, 600]]"
006042.jpg,"[901, 600, 3]",[5],"[[369, 184, 573, 384]]"
006043.jpg,"[800, 600, 3]","[12, 12, 1, 1, 1, 1]","[[8, 66, 91, 110], [3, 3, 794, 594], [744, 46, 794, 210], [403, 35, 483, 181], [475, 37, 525, 101], [186, 38, 240, 101]]"
006044.jpg,"[800, 600, 3]",[5],"[[254, 11, 800, 600]]"
006045.jpg,"[800, 600, 3]","[16, 19]","[[2, 235, 238, 549], [250, 267, 800, 600]]"
006046.jpg,"[904, 600, 3]","[10, 10, 10]","[[342, 188, 439, 372], [472, 228, 553, 369], [869, 331, 904, 381]]"
006047.jpg,"[901, 600, 3]","[12, 12, 12, 12]","[[123, 290, 290, 378], [270, 272, 409, 346], [393, 263, 503, 339], [499, 249, 602, 330]]"
006048.jpg,"[600, 904, 3]","[10, 1]","[[2, 2, 598, 705], [183, 423, 452, 642]]"
006049.jpg,"[600, 800, 3]","[18, 18, 18, 18]","[[330, 362, 594, 765], [299, 330, 365, 390], [74, 336, 134, 390], [131, 557, 246, 686]]"
006050.jpg,"[800, 600, 3]","[16, 1, 1]","[[126, 22, 587, 600], [134, 181, 584, 600], [2, 5, 357, 600]]"
006051.jpg,"[898, 600, 3]","[8, 8, 8, 8, 8, 8]","[[284, 286, 395, 329], [447, 338, 555, 377], [575, 357, 684, 404], [546, 397, 657, 435], [684, 408, 794, 449], [774, 463, 886, 508]]"
006052.jpg,"[800, 600, 3]",[3],"[[206, 82, 795, 598]]"
006053.jpg,"[600, 901, 3]",[2],"[[2, 193, 524, 901]]"
006054.jpg,"[901, 600, 3]","[2, 2, 2, 2]","[[274, 155, 470, 434], [440, 218, 533, 494], [126, 479, 310, 600], [796, 530, 876, 600]]"
006055.jpg,"[800, 600, 3]","[16, 16, 16, 16, 16]","[[590, 269, 677, 474], [659, 286, 738, 490], [733, 256, 787, 318], [200, 238, 333, 485], [43, 248, 189, 494]]"
006056.jpg,"[901, 600, 3]","[17, 1, 15, 15, 16, 16]","[[5, 196, 901, 600], [804, 2, 901, 286], [519, 160, 568, 335], [315, 155, 377, 319], [429, 58, 562, 223], [27, 23, 193, 306]]"
006057.jpg,"[800, 600, 3]","[16, 16, 16, 16, 17, 15]","[[21, 350, 181, 589], [155, 306, 270, 502], [272, 360, 432, 600], [366, 306, 491, 493], [157, 334, 422, 578], [752, 210, 768, 264]]"
006058.jpg,"[800, 600, 3]",[12],"[[2, 171, 798, 600]]"
006059.jpg,"[600, 800, 3]","[13, 1]","[[3, 438, 408, 722], [310, 248, 458, 693]]"
006060.jpg,"[901, 600, 3]","[1, 4]","[[474, 124, 901, 600], [2, 297, 629, 600]]"
006061.jpg,"[800, 600, 3]","[3, 3, 15, 15, 20]","[[341, 11, 800, 320], [331, 296, 448, 598], [272, 2, 336, 98], [170, 2, 251, 90], [408, 330, 800, 600]]"
006062.jpg,"[901, 600, 3]","[12, 12, 12]","[[67, 250, 686, 434], [760, 175, 850, 209], [130, 164, 202, 189]]"
006063.jpg,"[800, 600, 3]",[3],"[[96, 141, 494, 496]]"
006064.jpg,"[800, 600, 3]",[3],"[[106, 2, 800, 501]]"
006065.jpg,"[800, 600, 3]",[5],"[[6, 46, 800, 459]]"
006066.jpg,"[901, 600, 3]","[19, 16, 20]","[[618, 423, 901, 600], [85, 479, 368, 598], [270, 216, 611, 476]]"
006067.jpg,"[800, 600, 3]",[8],"[[66, 294, 466, 411]]"
006068.jpg,"[600, 906, 3]","[20, 19]","[[7, 266, 201, 486], [417, 346, 600, 573]]"
006069.jpg,"[600, 600, 3]","[18, 3]","[[6, 1, 235, 564], [180, 283, 532, 600]]"
006070.jpg,"[600, 600, 3]",[2],"[[1, 215, 406, 600]]"
006071.jpg,"[904, 600, 3]","[13, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[[195, 119, 638, 530], [699, 89, 770, 390], [4, 4, 125, 450], [562, 80, 680, 396], [136, 105, 215, 320], [757, 4, 904, 569], [284, 132, 347, 231], [251, 184, 275, 277], [676, 152, 712, 228], [486, 51, 564, 208]]"
006072.jpg,"[800, 600, 3]","[15, 15]","[[373, 24, 494, 538], [242, 163, 403, 536]]"
006073.jpg,"[800, 600, 3]","[4, 4, 1]","[[208, 86, 794, 554], [160, 2, 667, 242], [2, 2, 94, 480]]"
006074.jpg,"[870, 600, 3]","[20, 20]","[[424, 362, 870, 600], [2, 327, 383, 600]]"
006075.jpg,"[800, 600, 3]",[20],"[[562, 290, 670, 392]]"
006076.jpg,"[600, 800, 3]","[2, 1]","[[176, 408, 334, 539], [32, 189, 410, 798]]"
006077.jpg,"[901, 600, 3]",[14],"[[283, 256, 544, 400]]"
006078.jpg,"[800, 600, 3]","[20, 16, 16]","[[314, 272, 411, 371], [43, 299, 146, 454], [698, 275, 750, 355]]"
006079.jpg,"[800, 600, 3]","[10, 12, 12]","[[262, 245, 531, 341], [109, 82, 165, 109], [48, 91, 109, 114]]"
006080.jpg,"[600, 600, 3]",[3],"[[2, 17, 598, 600]]"
006081.jpg,"[600, 1068, 3]","[17, 16, 16, 16, 16, 16, 16, 16]","[[196, 408, 566, 638], [207, 653, 316, 833], [442, 429, 572, 647], [205, 444, 325, 619], [203, 354, 263, 419], [267, 354, 325, 410], [506, 389, 564, 444], [404, 380, 472, 425]]"
006082.jpg,"[794, 600, 3]","[12, 12, 11]","[[754, 248, 794, 270], [619, 273, 697, 319], [2, 6, 625, 595]]"
006083.jpg,"[800, 600, 3]","[13, 18]","[[122, 117, 606, 579], [630, 123, 736, 338]]"
006084.jpg,"[800, 600, 3]",[3],"[[226, 102, 800, 451]]"
006085.jpg,"[800, 600, 3]","[4, 4, 4, 4, 4, 4, 4]","[[133, 254, 419, 538], [189, 168, 288, 301], [504, 70, 760, 283], [278, 86, 467, 232], [261, 184, 442, 296], [490, 30, 589, 114], [749, 32, 800, 74]]"
006086.jpg,"[630, 600, 3]","[15, 16, 17]","[[137, 95, 212, 333], [371, 161, 604, 343], [4, 301, 626, 597]]"
006087.jpg,"[800, 600, 3]",[1],"[[2, 2, 411, 539]]"
006088.jpg,"[800, 600, 3]","[16, 16, 19, 19, 19, 18]","[[2, 368, 278, 600], [650, 293, 800, 539], [146, 318, 547, 531], [394, 259, 496, 330], [546, 259, 662, 339], [653, 238, 739, 365]]"
006089.jpg,"[800, 600, 3]",[12],"[[243, 208, 477, 408]]"
006090.jpg,"[600, 800, 3]",[3],"[[74, 109, 600, 800]]"
006091.jpg,"[898, 600, 3]","[2, 2]","[[471, 74, 805, 291], [243, 104, 555, 359]]"
006092.jpg,"[600, 800, 3]","[1, 1, 1]","[[80, 2, 298, 445], [283, 2, 530, 470], [504, 54, 600, 579]]"
006093.jpg,"[792, 600, 3]","[1, 1, 1, 1, 15, 17, 16, 16]","[[336, 146, 655, 598], [685, 190, 769, 339], [573, 209, 708, 480], [6, 2, 103, 318], [296, 301, 458, 464], [2, 421, 568, 597], [624, 446, 765, 598], [97, 250, 214, 421]]"
006094.jpg,"[800, 600, 3]","[1, 12]","[[584, 264, 626, 470], [451, 214, 730, 530]]"
006095.jpg,"[932, 600, 3]","[4, 6, 1]","[[492, 276, 924, 522], [183, 229, 442, 462], [280, 143, 352, 337]]"
006096.jpg,"[800, 600, 3]",[11],"[[48, 77, 755, 518]]"
006097.jpg,"[901, 600, 3]",[12],"[[2, 139, 818, 506]]"
006098.jpg,"[600, 800, 3]","[10, 2, 2]","[[147, 118, 467, 285], [382, 141, 442, 213], [149, 160, 227, 224]]"
006099.jpg,"[838, 600, 3]",[5],"[[2, 2, 830, 595]]"
006100.jpg,"[800, 600, 3]","[19, 18, 18, 16, 5]","[[507, 230, 800, 555], [170, 85, 270, 165], [400, 171, 466, 253], [293, 205, 381, 341], [226, 261, 317, 320]]"
006101.jpg,"[759, 600, 3]","[1, 1, 1]","[[436, 52, 697, 600], [276, 115, 465, 600], [111, 102, 311, 600]]"
006102.jpg,"[800, 600, 3]",[2],"[[251, 237, 507, 357]]"
006103.jpg,"[800, 600, 3]","[12, 1, 1, 1, 1]","[[3, 493, 107, 594], [115, 472, 154, 562], [325, 466, 357, 546], [560, 470, 586, 533], [624, 469, 650, 522]]"
006104.jpg,"[901, 600, 3]","[19, 1, 12]","[[59, 268, 822, 600], [308, 180, 596, 600], [285, 97, 375, 166]]"
006105.jpg,"[600, 875, 3]",[3],"[[77, 9, 264, 775]]"
006106.jpg,"[800, 600, 3]","[6, 6]","[[509, 91, 800, 600], [2, 186, 432, 600]]"
006107.jpg,"[896, 600, 3]",[14],"[[95, 208, 896, 586]]"
006108.jpg,"[850, 600, 3]",[2],"[[104, 37, 411, 571]]"
006109.jpg,"[800, 600, 3]",[12],"[[67, 430, 213, 502]]"
006110.jpg,"[929, 600, 3]","[10, 10]","[[613, 215, 658, 295], [624, 409, 708, 476]]"
006111.jpg,"[800, 600, 3]",[4],"[[178, 142, 755, 482]]"
006112.jpg,"[809, 600, 3]",[5],"[[2, 55, 542, 600]]"
006113.jpg,"[893, 600, 3]","[11, 11, 11, 12, 11, 9, 1]","[[725, 266, 893, 539], [639, 261, 730, 414], [368, 271, 579, 520], [289, 296, 377, 434], [5, 273, 216, 520], [666, 429, 748, 545], [654, 336, 746, 536]]"
006114.jpg,"[600, 800, 3]",[3],"[[328, 376, 600, 792]]"
006115.jpg,"[781, 600, 3]","[19, 19, 1, 18]","[[169, 348, 728, 598], [3, 389, 228, 600], [6, 456, 148, 600], [6, 61, 300, 347]]"
006116.jpg,"[904, 600, 3]",[20],"[[305, 177, 620, 419]]"
006117.jpg,"[600, 800, 3]",[1],"[[3, 96, 499, 800]]"
006118.jpg,"[898, 600, 3]","[9, 1]","[[262, 311, 742, 600], [295, 11, 830, 600]]"
006119.jpg,"[901, 600, 3]","[13, 13]","[[169, 247, 366, 510], [344, 123, 814, 600]]"
006120.jpg,"[901, 600, 3]","[13, 12]","[[119, 76, 872, 514], [173, 72, 288, 119]]"
006121.jpg,"[800, 600, 3]","[12, 12, 12]","[[61, 250, 296, 357], [166, 238, 454, 379], [318, 224, 720, 414]]"
006122.jpg,"[901, 600, 3]","[6, 1, 1]","[[270, 72, 654, 595], [193, 202, 314, 393], [805, 177, 890, 344]]"
006123.jpg,"[800, 600, 3]","[10, 10, 10, 10]","[[752, 174, 800, 446], [400, 218, 587, 451], [189, 197, 299, 438], [370, 504, 720, 600]]"
006124.jpg,"[800, 600, 3]",[12],"[[50, 165, 723, 485]]"
006125.jpg,"[800, 600, 3]","[3, 19]","[[224, 205, 565, 466], [2, 235, 800, 600]]"
006126.jpg,"[901, 600, 3]","[19, 16, 16]","[[157, 290, 544, 477], [586, 290, 791, 494], [4, 382, 297, 600]]"
006127.jpg,"[600, 800, 3]",[14],"[[2, 200, 496, 674]]"
006128.jpg,"[929, 600, 3]","[12, 1, 1, 1, 7, 7, 7, 7, 7, 7, 7, 12]","[[175, 360, 929, 600], [41, 381, 106, 492], [9, 379, 45, 438], [106, 381, 121, 420], [11, 444, 52, 507], [219, 334, 279, 390], [297, 336, 346, 375], [477, 290, 561, 373], [537, 267, 632, 331], [587, 254, 721, 409], [717, 262, 929, 431], [119, 362, 418, 490]]"
006129.jpg,"[901, 600, 3]",[8],"[[16, 205, 877, 387]]"
006130.jpg,"[800, 600, 3]","[19, 1, 1, 1]","[[2, 186, 800, 558], [5, 136, 421, 563], [325, 130, 685, 587], [576, 125, 800, 592]]"
006131.jpg,"[800, 600, 3]","[20, 20, 20]","[[462, 152, 714, 422], [666, 184, 800, 454], [2, 171, 221, 443]]"
006132.jpg,"[901, 600, 3]","[2, 2]","[[454, 45, 843, 600], [63, 124, 477, 598]]"
006133.jpg,"[901, 600, 3]","[12, 12, 12, 1, 1, 12, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[[157, 142, 760, 510], [2, 184, 283, 326], [850, 196, 901, 285], [4, 148, 114, 353], [820, 173, 874, 314], [2, 326, 312, 600], [838, 225, 901, 600], [843, 65, 867, 114], [703, 70, 730, 112], [672, 59, 699, 110], [645, 68, 672, 103], [602, 65, 620, 97], [474, 59, 497, 94], [499, 68, 519, 92], [530, 72, 542, 97], [557, 72, 573, 101], [805, 72, 827, 110]]"
006134.jpg,"[800, 600, 3]",[6],"[[200, 158, 707, 509]]"
006135.jpg,"[904, 600, 3]",[14],"[[399, 258, 481, 331]]"
006136.jpg,"[904, 600, 3]",[7],"[[98, 331, 300, 473]]"
006137.jpg,"[800, 600, 3]","[1, 1, 12]","[[381, 171, 437, 226], [379, 192, 426, 224], [170, 218, 630, 374]]"
006138.jpg,"[800, 600, 3]",[14],"[[3, 125, 381, 346]]"
006139.jpg,"[800, 600, 3]","[5, 5]","[[131, 138, 264, 245], [520, 267, 800, 600]]"
006140.jpg,"[901, 600, 3]","[17, 1, 1, 1, 1, 1, 1]","[[326, 341, 892, 600], [495, 268, 609, 396], [620, 276, 735, 434], [697, 265, 901, 524], [9, 5, 369, 600], [321, 171, 434, 342], [130, 97, 330, 368]]"
006141.jpg,"[600, 800, 3]",[15],"[[381, 45, 538, 621]]"
006142.jpg,"[800, 600, 3]","[17, 17, 17, 16, 1, 1, 1, 1]","[[90, 402, 597, 600], [5, 208, 307, 408], [18, 147, 328, 250], [13, 216, 240, 421], [469, 35, 800, 600], [349, 6, 410, 234], [400, 27, 445, 182], [235, 27, 275, 102]]"
006143.jpg,"[600, 904, 3]","[6, 1]","[[197, 349, 445, 676], [146, 457, 298, 663]]"
006144.jpg,"[600, 714, 3]","[3, 20]","[[117, 161, 371, 711], [47, 27, 559, 579]]"
006145.jpg,"[901, 600, 3]","[1, 1, 1, 1, 1, 1, 16, 16, 16, 16, 16]","[[521, 123, 901, 600], [568, 99, 753, 441], [384, 7, 533, 362], [214, 45, 317, 373], [14, 18, 191, 315], [49, 157, 281, 510], [665, 523, 901, 600], [620, 135, 813, 346], [396, 211, 503, 333], [193, 209, 317, 341], [5, 121, 119, 299]]"
006146.jpg,"[800, 600, 3]",[9],"[[173, 315, 440, 470]]"
006147.jpg,"[800, 600, 3]","[1, 1]","[[280, 168, 325, 334], [234, 162, 274, 323]]"
006148.jpg,"[600, 800, 3]","[4, 1]","[[160, 370, 333, 661], [147, 195, 462, 723]]"
006149.jpg,"[901, 600, 3]",[5],"[[2, 54, 638, 458]]"
006150.jpg,"[750, 600, 3]","[1, 1, 1, 1]","[[591, 196, 738, 525], [290, 236, 386, 600], [30, 225, 208, 568], [92, 242, 200, 600]]"
006151.jpg,"[600, 898, 3]","[6, 1, 1, 1, 12]","[[190, 311, 577, 677], [95, 305, 251, 652], [386, 307, 471, 611], [496, 313, 600, 596], [2, 345, 372, 605]]"
006152.jpg,"[800, 600, 3]","[1, 1, 1, 1, 1, 1, 15, 15, 15, 15, 15, 15, 1]","[[635, 16, 800, 600], [581, 83, 779, 600], [522, 120, 624, 312], [381, 93, 614, 600], [158, 51, 437, 600], [2, 88, 174, 600], [133, 26, 166, 131], [106, 27, 141, 131], [82, 27, 106, 131], [46, 21, 78, 98], [21, 16, 48, 102], [8, 24, 26, 99], [498, 54, 571, 136]]"
006153.jpg,"[896, 600, 3]",[14],"[[433, 260, 548, 362]]"
006154.jpg,"[600, 668, 3]",[14],"[[2, 86, 526, 622]]"
006155.jpg,"[800, 600, 3]","[12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12]","[[629, 278, 794, 350], [546, 277, 685, 339], [466, 270, 589, 328], [392, 270, 515, 330], [352, 272, 443, 318], [285, 272, 400, 317], [229, 270, 336, 312], [189, 266, 270, 307], [157, 269, 262, 298], [126, 267, 203, 293], [106, 267, 160, 291], [70, 261, 144, 293], [30, 266, 102, 288]]"
006156.jpg,"[800, 600, 3]",[1],"[[3, 3, 722, 600]]"
006157.jpg,"[600, 794, 3]","[2, 1]","[[224, 205, 433, 481], [2, 290, 405, 794]]"
006158.jpg,"[800, 600, 3]","[20, 1, 19]","[[661, 142, 800, 258], [86, 208, 304, 523], [2, 238, 326, 541]]"
006159.jpg,"[600, 800, 3]",[18],"[[24, 46, 574, 741]]"
006160.jpg,"[800, 600, 3]",[10],"[[245, 266, 363, 427]]"
006161.jpg,"[901, 600, 3]","[17, 17, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[[52, 288, 890, 598], [281, 216, 528, 286], [562, 124, 717, 353], [692, 186, 897, 562], [627, 137, 804, 422], [121, 132, 324, 391], [2, 123, 196, 569], [400, 47, 479, 182], [467, 115, 569, 288], [202, 115, 286, 285], [620, 14, 712, 186]]"
006162.jpg,"[901, 600, 3]",[8],"[[68, 180, 802, 387]]"
006163.jpg,"[600, 840, 3]",[1],"[[133, 150, 513, 840]]"
006164.jpg,"[600, 800, 3]",[10],"[[147, 624, 522, 709]]"
006165.jpg,"[600, 901, 3]","[9, 1]","[[32, 346, 422, 793], [150, 187, 452, 741]]"
006166.jpg,"[716, 600, 3]",[14],"[[179, 175, 447, 487]]"
006167.jpg,"[901, 600, 3]","[5, 1, 1]","[[270, 396, 485, 600], [229, 32, 568, 600], [261, 2, 495, 186]]"
006168.jpg,"[896, 600, 3]",[1],"[[109, 39, 896, 600]]"
006169.jpg,"[901, 600, 3]","[19, 16, 1, 1, 1, 1, 1]","[[85, 315, 625, 595], [695, 470, 901, 598], [506, 232, 692, 551], [510, 326, 690, 598], [411, 360, 544, 593], [295, 364, 416, 596], [168, 360, 310, 573]]"
006170.jpg,"[898, 600, 3]","[4, 4, 4]","[[361, 253, 395, 309], [264, 241, 313, 316], [97, 239, 165, 327]]"
006171.jpg,"[800, 600, 3]","[1, 19, 19, 5]","[[86, 59, 370, 278], [2, 77, 472, 354], [402, 165, 800, 290], [3, 266, 659, 504]]"
006172.jpg,"[800, 600, 3]","[1, 1]","[[98, 274, 610, 573], [253, 18, 578, 510]]"
006173.jpg,"[901, 600, 3]","[4, 4, 4, 4, 4, 4, 4]","[[744, 477, 827, 539], [638, 474, 719, 542], [539, 405, 634, 530], [378, 420, 512, 557], [276, 411, 366, 550], [168, 422, 348, 557], [189, 499, 267, 566]]"
006174.jpg,"[800, 600, 3]","[5, 5]","[[78, 122, 621, 598], [2, 158, 216, 600]]"
006175.jpg,"[1091, 600, 3]",[1],"[[452, 192, 644, 434]]"
006176.jpg,"[624, 600, 3]","[1, 1]","[[5, 2, 351, 598], [253, 5, 620, 598]]"
006177.jpg,"[800, 600, 3]","[13, 1, 4, 4]","[[181, 373, 251, 454], [192, 334, 246, 437], [358, 374, 418, 429], [576, 392, 645, 451]]"
006178.jpg,"[901, 600, 3]","[1, 1, 1, 1, 1, 1, 1, 1]","[[524, 225, 613, 461], [449, 245, 530, 474], [353, 211, 454, 459], [295, 218, 373, 459], [204, 209, 306, 447], [2, 312, 95, 600], [85, 378, 168, 530], [820, 416, 901, 600]]"
006179.jpg,"[901, 600, 3]","[20, 1, 1]","[[105, 27, 544, 398], [371, 196, 438, 281], [286, 160, 396, 286]]"
006180.jpg,"[733, 600, 3]","[15, 1]","[[162, 152, 633, 477], [2, 138, 481, 600]]"
006181.jpg,"[800, 600, 3]",[2],"[[42, 106, 778, 510]]"
006182.jpg,"[898, 600, 3]","[5, 5]","[[162, 169, 789, 492], [133, 140, 417, 253]]"
006183.jpg,"[600, 800, 3]",[3],"[[90, 345, 600, 727]]"
006184.jpg,"[779, 600, 3]",[8],"[[84, 146, 700, 502]]"
006185.jpg,"[800, 600, 3]","[16, 16, 1, 1, 1]","[[205, 355, 426, 491], [424, 419, 699, 530], [21, 248, 245, 456], [325, 112, 514, 413], [411, 171, 730, 520]]"
006186.jpg,"[901, 600, 3]",[1],"[[132, 2, 899, 575]]"
006187.jpg,"[600, 800, 3]","[1, 1]","[[98, 53, 600, 800], [2, 69, 349, 800]]"
006188.jpg,"[792, 600, 3]","[9, 18, 18, 18]","[[79, 161, 617, 530], [442, 195, 541, 294], [275, 288, 382, 375], [85, 217, 203, 315]]"
006189.jpg,"[901, 600, 3]","[15, 5, 18]","[[240, 166, 335, 523], [202, 2, 768, 595], [2, 2, 142, 294]]"
006190.jpg,"[962, 600, 3]",[5],"[[138, 67, 787, 508]]"
006191.jpg,"[840, 600, 3]",[14],"[[15, 139, 489, 469]]"
006192.jpg,"[901, 600, 3]","[9, 1]","[[295, 288, 596, 600], [353, 32, 602, 535]]"
006193.jpg,"[800, 600, 3]","[13, 13, 13, 13, 1]","[[2, 294, 366, 539], [670, 186, 781, 334], [290, 238, 581, 470], [432, 195, 720, 387], [69, 88, 168, 330]]"
006194.jpg,"[800, 600, 3]",[5],"[[3, 2, 800, 430]]"
